,chit_id,p_recno,collateral,chit_value,duration,monthly_contribution,year
6319,W-051-33,3219,,100000.0,40.0,2500.0,2002.0
6320,W-051-34,15094,OTH,100000.0,40.0,2500.0,2002.0
6321,W-051-35,7226,,100000.0,40.0,2500.0,2002.0
6322,W-051-36,15095,,100000.0,40.0,2500.0,2002.0
6323,W-051-37,15096,LIC,100000.0,40.0,2500.0,2002.0
6324,W-051-38,15104,CHT,100000.0,40.0,2500.0,2002.0
6325,W-051-39,15104,,100000.0,40.0,2500.0,2002.0
6326,W-051-40,1,,100000.0,40.0,2500.0,2002.0
6327,W-052-01,9317,,100000.0,40.0,2500.0,2002.0
6328,W-052-02,15246,,100000.0,40.0,2500.0,2002.0
6329,W-052-03,1074,CHT,100000.0,40.0,2500.0,2002.0
6330,W-052-04,15247,CHT,100000.0,40.0,2500.0,2002.0
6331,W-052-05,15248,CHT,100000.0,40.0,2500.0,2002.0
6332,W-052-06,15249,CHT,100000.0,40.0,2500.0,2002.0
6333,W-052-07,15250,,100000.0,40.0,2500.0,2002.0
6334,W-052-08,14687,,100000.0,40.0,2500.0,2002.0
6335,W-052-09,341,,100000.0,40.0,2500.0,2002.0
6336,W-052-10,9256,,100000.0,40.0,2500.0,2002.0
6337,W-052-11,4164,,100000.0,40.0,2500.0,2002.0
6338,W-052-12,15253,,100000.0,40.0,2500.0,2002.0
6339,W-052-13,15254,,100000.0,40.0,2500.0,2002.0
6340,W-052-14,263,CHT,100000.0,40.0,2500.0,2002.0
6341,W-052-15,15256,,100000.0,40.0,2500.0,2002.0
6342,W-052-16,15257,,100000.0,40.0,2500.0,2002.0
6343,W-052-17,15258,LIC,100000.0,40.0,2500.0,2002.0
6344,W-052-18,15303,,100000.0,40.0,2500.0,2002.0
6345,W-052-19,15260,,100000.0,40.0,2500.0,2002.0
6346,W-052-20,15261,,100000.0,40.0,2500.0,2002.0
6347,W-052-21,15262,,100000.0,40.0,2500.0,2002.0
6348,W-052-22,3550,,100000.0,40.0,2500.0,2002.0
6349,W-052-23,14100,,100000.0,40.0,2500.0,2002.0
6350,W-052-24,15263,,100000.0,40.0,2500.0,2002.0
6351,W-052-25,12172,,100000.0,40.0,2500.0,2002.0
6352,W-052-26,15313,,100000.0,40.0,2500.0,2002.0
6353,W-052-27,9311,,100000.0,40.0,2500.0,2002.0
6354,W-052-28,543,CHT,100000.0,40.0,2500.0,2002.0
6355,W-052-29,543,,100000.0,40.0,2500.0,2002.0
6356,W-052-30,15267,,100000.0,40.0,2500.0,2002.0
6357,W-052-31,2411,,100000.0,40.0,2500.0,2002.0
6358,W-052-32,9094,,100000.0,40.0,2500.0,2002.0
6359,W-052-33,15268,,100000.0,40.0,2500.0,2002.0
6360,W-052-34,356,CHT,100000.0,40.0,2500.0,2002.0
6361,W-052-35,384,CHT,100000.0,40.0,2500.0,2002.0
6362,W-052-36,15283,,100000.0,40.0,2500.0,2002.0
6363,W-052-37,15285,,100000.0,40.0,2500.0,2002.0
6364,W-052-38,15300,,100000.0,40.0,2500.0,2002.0
6365,W-052-39,11174,,100000.0,40.0,2500.0,2002.0
6366,W-052-40,1,,100000.0,40.0,2500.0,2002.0
6367,W-053-01,4301,CHT,100000.0,40.0,2500.0,2003.0
6368,W-053-02,4301,LIC,100000.0,40.0,2500.0,2003.0
6369,W-053-03,509,,100000.0,40.0,2500.0,2003.0
6370,W-053-04,15530,,100000.0,40.0,2500.0,2003.0
6371,W-053-05,15531,,100000.0,40.0,2500.0,2003.0
6372,W-053-06,15532,,100000.0,40.0,2500.0,2003.0
6373,W-053-07,4491,,100000.0,40.0,2500.0,2003.0
6374,W-053-08,14186,CHT,100000.0,40.0,2500.0,2003.0
6375,W-053-09,15534,,100000.0,40.0,2500.0,2003.0
6376,W-053-10,9036,,100000.0,40.0,2500.0,2003.0
6377,W-053-11,15535,,100000.0,40.0,2500.0,2003.0
6378,W-053-12,15536,,100000.0,40.0,2500.0,2003.0
6379,W-053-13,4632,,100000.0,40.0,2500.0,2003.0
6380,W-053-14,3344,,100000.0,40.0,2500.0,2003.0
6381,W-053-15,16030,,100000.0,40.0,2500.0,2003.0
6382,W-053-16,16001,,100000.0,40.0,2500.0,2003.0
6383,W-053-17,15537,LIC,100000.0,40.0,2500.0,2003.0
6384,W-053-18,10837,,100000.0,40.0,2500.0,2003.0
6385,W-053-19,15539,OTH,100000.0,40.0,2500.0,2003.0
6386,W-053-20,15540,,100000.0,40.0,2500.0,2003.0
6387,W-053-21,5029,CHT,100000.0,40.0,2500.0,2003.0
6388,W-053-22,15560,,100000.0,40.0,2500.0,2003.0
6389,W-053-23,15541,,100000.0,40.0,2500.0,2003.0
6390,W-053-24,15541,,100000.0,40.0,2500.0,2003.0
6391,W-053-25,15542,CHT,100000.0,40.0,2500.0,2003.0
6392,W-053-26,15542,,100000.0,40.0,2500.0,2003.0
6393,W-053-27,15543,,100000.0,40.0,2500.0,2003.0
6394,W-053-28,15544,,100000.0,40.0,2500.0,2003.0
6395,W-053-29,2196,,100000.0,40.0,2500.0,2003.0
6396,W-053-30,15545,,100000.0,40.0,2500.0,2003.0
6397,W-053-31,15546,,100000.0,40.0,2500.0,2003.0
6398,W-053-32,15547,,100000.0,40.0,2500.0,2003.0
6399,W-053-33,15548,,100000.0,40.0,2500.0,2003.0
6400,W-053-34,15549,OTH,100000.0,40.0,2500.0,2003.0
6401,W-053-35,7492,,100000.0,40.0,2500.0,2003.0
6402,W-053-36,5016,,100000.0,40.0,2500.0,2003.0
6403,W-053-37,11451,CHT,100000.0,40.0,2500.0,2003.0
6404,W-053-38,3678,CHT,100000.0,40.0,2500.0,2003.0
6405,W-053-39,15552,CER,100000.0,40.0,2500.0,2003.0
6406,W-053-40,1,,100000.0,40.0,2500.0,2003.0
6407,W-054-01,11970,,100000.0,40.0,2500.0,2003.0
6408,W-054-02,3434,CHT,100000.0,40.0,2500.0,2003.0
6409,W-054-03,15808,,100000.0,40.0,2500.0,2003.0
6410,W-054-04,15808,CHT,100000.0,40.0,2500.0,2003.0
6411,W-054-05,94,,100000.0,40.0,2500.0,2003.0
6412,W-054-06,15809,CHT,100000.0,40.0,2500.0,2003.0
6413,W-054-07,15809,,100000.0,40.0,2500.0,2003.0
6414,W-054-08,10566,,100000.0,40.0,2500.0,2003.0
6415,W-054-09,2116,CHT,100000.0,40.0,2500.0,2003.0
6416,W-054-10,4718,,100000.0,40.0,2500.0,2003.0
6417,W-054-11,4717,CHT,100000.0,40.0,2500.0,2003.0
6418,W-054-12,13176,CHT,100000.0,40.0,2500.0,2003.0
6419,W-054-13,10142,,100000.0,40.0,2500.0,2003.0
6420,W-054-14,13177,,100000.0,40.0,2500.0,2003.0
6421,W-054-15,2169,,100000.0,40.0,2500.0,2003.0
6422,W-054-16,9258,CHT,100000.0,40.0,2500.0,2003.0
6423,W-054-17,15812,,100000.0,40.0,2500.0,2003.0
6424,W-054-18,13442,,100000.0,40.0,2500.0,2003.0
6425,W-054-19,15813,LIC,100000.0,40.0,2500.0,2003.0
6426,W-054-20,8911,LIC,100000.0,40.0,2500.0,2003.0
6427,W-054-21,15814,,100000.0,40.0,2500.0,2003.0
6428,W-054-22,15815,,100000.0,40.0,2500.0,2003.0
6429,W-054-23,3544,OTH,100000.0,40.0,2500.0,2003.0
6430,W-054-24,1715,,100000.0,40.0,2500.0,2003.0
6431,W-054-25,4816,,100000.0,40.0,2500.0,2003.0
6432,W-054-26,12250,LIC,100000.0,40.0,2500.0,2003.0
6433,W-054-27,10513,,100000.0,40.0,2500.0,2003.0
6434,W-054-28,891,CER,100000.0,40.0,2500.0,2003.0
6435,W-054-29,15870,CHT,100000.0,40.0,2500.0,2003.0
6436,W-054-30,15542,CHT,100000.0,40.0,2500.0,2003.0
6437,W-054-31,15818,CHT,100000.0,40.0,2500.0,2003.0
6438,W-054-31,15818,LIC,100000.0,40.0,2500.0,2003.0
6439,W-054-32,15819,,100000.0,40.0,2500.0,2003.0
6440,W-054-33,5016,CHT,100000.0,40.0,2500.0,2003.0
6441,W-054-34,15821,,100000.0,40.0,2500.0,2003.0
6442,W-054-35,10440,CHT,100000.0,40.0,2500.0,2003.0
6443,W-054-36,9274,LIC,100000.0,40.0,2500.0,2003.0
6444,W-054-37,906,,100000.0,40.0,2500.0,2003.0
6445,W-054-38,1799,CHT,100000.0,40.0,2500.0,2003.0
6446,W-054-39,2971,,100000.0,40.0,2500.0,2003.0
6447,W-054-40,1,,100000.0,40.0,2500.0,2003.0
6448,W-055-01,10375,LIC,100000.0,40.0,2500.0,2003.0
6449,W-055-02,10152,LIC,100000.0,40.0,2500.0,2003.0
6450,W-055-03,15809,,100000.0,40.0,2500.0,2003.0
6451,W-055-04,16057,,100000.0,40.0,2500.0,2003.0
6452,W-055-05,13831,,100000.0,40.0,2500.0,2003.0
6453,W-055-06,16047,,100000.0,40.0,2500.0,2003.0
6454,W-055-07,16048,,100000.0,40.0,2500.0,2003.0
6455,W-055-08,507,,100000.0,40.0,2500.0,2003.0
6456,W-055-09,16049,CHT,100000.0,40.0,2500.0,2003.0
6457,W-055-10,13832,,100000.0,40.0,2500.0,2003.0
6458,W-055-11,13832,CHT,100000.0,40.0,2500.0,2003.0
6459,W-055-12,1601,LIC,100000.0,40.0,2500.0,2003.0
6460,W-055-13,6085,LIC,100000.0,40.0,2500.0,2003.0
6461,W-055-14,14969,,100000.0,40.0,2500.0,2003.0
6462,W-055-15,13425,LIC,100000.0,40.0,2500.0,2003.0
6463,W-055-16,7316,CHT,100000.0,40.0,2500.0,2003.0
6464,W-055-17,16050,CHT,100000.0,40.0,2500.0,2003.0
6465,W-055-18,10991,LIC,100000.0,40.0,2500.0,2003.0
6466,W-055-19,684,,100000.0,40.0,2500.0,2003.0
6467,W-055-20,12348,,100000.0,40.0,2500.0,2003.0
6468,W-055-21,6109,,100000.0,40.0,2500.0,2003.0
6469,W-055-22,13176,,100000.0,40.0,2500.0,2003.0
6470,W-055-23,4718,CHT,100000.0,40.0,2500.0,2003.0
6471,W-055-24,4717,CHT,100000.0,40.0,2500.0,2003.0
6472,W-055-25,289,,100000.0,40.0,2500.0,2003.0
6473,W-055-26,691,,100000.0,40.0,2500.0,2003.0
6474,W-055-27,9346,LIC,100000.0,40.0,2500.0,2003.0
6475,W-055-28,3047,,100000.0,40.0,2500.0,2003.0
6476,W-055-29,16079,,100000.0,40.0,2500.0,2003.0
6477,W-055-30,16078,CHT,100000.0,40.0,2500.0,2003.0
6478,W-055-31,2116,CHT,100000.0,40.0,2500.0,2003.0
6479,W-055-32,16053,,100000.0,40.0,2500.0,2003.0
6480,W-055-33,177,,100000.0,40.0,2500.0,2003.0
6481,W-055-34,16055,LIC,100000.0,40.0,2500.0,2003.0
6482,W-055-35,522,,100000.0,40.0,2500.0,2003.0
6483,W-055-36,16068,,100000.0,40.0,2500.0,2003.0
6484,W-055-37,13835,,100000.0,40.0,2500.0,2003.0
6485,W-055-38,5110,,100000.0,40.0,2500.0,2003.0
6486,W-055-39,5110,,100000.0,40.0,2500.0,2003.0
6487,W-055-40,1,,100000.0,40.0,2500.0,2003.0
6488,W-056-01,2617,CHT,100000.0,40.0,2500.0,2003.0
6489,W-056-02,13871,,100000.0,40.0,2500.0,2003.0
6490,W-056-03,652,CHT,100000.0,40.0,2500.0,2003.0
6491,W-056-04,201,CHT,100000.0,40.0,2500.0,2003.0
6492,W-056-05,14654,,100000.0,40.0,2500.0,2003.0
6493,W-056-06,666,,100000.0,40.0,2500.0,2003.0
6494,W-056-07,16268,,100000.0,40.0,2500.0,2003.0
6495,W-056-08,16551,,100000.0,40.0,2500.0,2003.0
6496,W-056-09,3659,CHT,100000.0,40.0,2500.0,2003.0
6497,W-056-10,9379,CHT,100000.0,40.0,2500.0,2003.0
6498,W-056-11,9379,,100000.0,40.0,2500.0,2003.0
6499,W-056-12,9043,LIC,100000.0,40.0,2500.0,2003.0
6500,W-056-13,16270,,100000.0,40.0,2500.0,2003.0
6501,W-056-14,16273,,100000.0,40.0,2500.0,2003.0
6502,W-056-15,16274,LIC,100000.0,40.0,2500.0,2003.0
6503,W-056-16,2707,CHT,100000.0,40.0,2500.0,2003.0
6504,W-056-17,9385,CHT,100000.0,40.0,2500.0,2003.0
6505,W-056-18,13017,CHT,100000.0,40.0,2500.0,2003.0
6506,W-056-19,4181,,100000.0,40.0,2500.0,2003.0
6507,W-056-20,14175,,100000.0,40.0,2500.0,2003.0
6508,W-056-21,16314,,100000.0,40.0,2500.0,2003.0
6509,W-056-22,5061,,100000.0,40.0,2500.0,2003.0
6510,W-056-23,16277,,100000.0,40.0,2500.0,2003.0
6511,W-056-24,9239,,100000.0,40.0,2500.0,2003.0
6512,W-056-25,4310,,100000.0,40.0,2500.0,2003.0
6513,W-056-26,2250,,100000.0,40.0,2500.0,2003.0
6514,W-056-27,13038,,100000.0,40.0,2500.0,2003.0
6515,W-056-28,2885,CHT,100000.0,40.0,2500.0,2003.0
6516,W-056-29,4005,,100000.0,40.0,2500.0,2003.0
6517,W-056-30,16278,,100000.0,40.0,2500.0,2003.0
6518,W-056-31,13757,,100000.0,40.0,2500.0,2003.0
6519,W-056-32,16279,,100000.0,40.0,2500.0,2003.0
6520,W-056-33,16280,,100000.0,40.0,2500.0,2003.0
6521,W-056-34,9241,,100000.0,40.0,2500.0,2003.0
6522,W-056-35,2182,,100000.0,40.0,2500.0,2003.0
6523,W-056-36,617,CHT,100000.0,40.0,2500.0,2003.0
6524,W-056-37,16281,LIC,100000.0,40.0,2500.0,2003.0
6525,W-056-38,242,CHT,100000.0,40.0,2500.0,2003.0
6526,W-056-39,2662,,100000.0,40.0,2500.0,2003.0
6527,W-056-40,1,,100000.0,40.0,2500.0,2003.0
6528,W-057-01,5316,,100000.0,40.0,2500.0,2003.0
6529,W-057-02,15403,,100000.0,40.0,2500.0,2003.0
6530,W-057-03,412,,100000.0,40.0,2500.0,2003.0
6531,W-057-04,16552,LIC,100000.0,40.0,2500.0,2003.0
6532,W-057-05,13889,,100000.0,40.0,2500.0,2003.0
6533,W-057-06,7250,,100000.0,40.0,2500.0,2003.0
6534,W-057-07,12703,CHT,100000.0,40.0,2500.0,2003.0
6535,W-057-08,16545,,100000.0,40.0,2500.0,2003.0
6536,W-057-09,4133,CHT,100000.0,40.0,2500.0,2003.0
6537,W-057-10,16554,LIC,100000.0,40.0,2500.0,2003.0
6538,W-057-11,16555,,100000.0,40.0,2500.0,2003.0
6539,W-057-12,9052,,100000.0,40.0,2500.0,2003.0
6540,W-057-13,16557,,100000.0,40.0,2500.0,2003.0
6541,W-057-14,752,,100000.0,40.0,2500.0,2003.0
6542,W-057-15,4248,,100000.0,40.0,2500.0,2003.0
6543,W-057-16,6336,,100000.0,40.0,2500.0,2003.0
6544,W-057-17,17236,,100000.0,40.0,2500.0,2003.0
6545,W-057-18,17844,,100000.0,40.0,2500.0,2003.0
6546,W-057-19,16561,,100000.0,40.0,2500.0,2003.0
6547,W-057-20,16562,,100000.0,40.0,2500.0,2003.0
6548,W-057-21,16563,,100000.0,40.0,2500.0,2003.0
6549,W-057-22,16564,CHT,100000.0,40.0,2500.0,2003.0
6550,W-057-23,129,,100000.0,40.0,2500.0,2003.0
6551,W-057-24,177,CHT,100000.0,40.0,2500.0,2003.0
6552,W-057-25,39,,100000.0,40.0,2500.0,2003.0
6553,W-057-26,15249,CHT,100000.0,40.0,2500.0,2003.0
6554,W-057-27,4811,,100000.0,40.0,2500.0,2003.0
6555,W-057-28,12702,,100000.0,40.0,2500.0,2003.0
6556,W-057-29,16630,,100000.0,40.0,2500.0,2003.0
6557,W-057-30,9186,,100000.0,40.0,2500.0,2003.0
6558,W-057-31,1025,,100000.0,40.0,2500.0,2003.0
6559,W-057-32,15552,LIC,100000.0,40.0,2500.0,2003.0
6560,W-057-32,15552,CER,100000.0,40.0,2500.0,2003.0
6561,W-057-33,11956,,100000.0,40.0,2500.0,2003.0
6562,W-057-34,8563,,100000.0,40.0,2500.0,2003.0
6563,W-057-35,4728,CHT,100000.0,40.0,2500.0,2003.0
6564,W-057-36,15821,,100000.0,40.0,2500.0,2003.0
6565,W-057-37,9169,,100000.0,40.0,2500.0,2003.0
6566,W-057-38,13637,,100000.0,40.0,2500.0,2003.0
6567,W-057-39,3641,,100000.0,40.0,2500.0,2003.0
6568,W-057-40,1,,100000.0,40.0,2500.0,2003.0
6569,W-058-01,16708,,100000.0,40.0,2500.0,2004.0
6570,W-058-02,16709,,100000.0,40.0,2500.0,2004.0
6571,W-058-03,16710,LIC,100000.0,40.0,2500.0,2004.0
6572,W-058-04,16711,,100000.0,40.0,2500.0,2004.0
6573,W-058-05,16712,,100000.0,40.0,2500.0,2004.0
6574,W-058-06,9295,CHT,100000.0,40.0,2500.0,2004.0
6575,W-058-06,9295,CER,100000.0,40.0,2500.0,2004.0
6576,W-058-07,13518,CHT,100000.0,40.0,2500.0,2004.0
6577,W-058-08,9052,,100000.0,40.0,2500.0,2004.0
6578,W-058-09,9052,,100000.0,40.0,2500.0,2004.0
6579,W-058-10,16713,,100000.0,40.0,2500.0,2004.0
6580,W-058-11,3124,,100000.0,40.0,2500.0,2004.0
6581,W-058-12,16815,,100000.0,40.0,2500.0,2004.0
6582,W-058-13,13442,,100000.0,40.0,2500.0,2004.0
6583,W-058-14,16715,CHT,100000.0,40.0,2500.0,2004.0
6584,W-058-14,16715,LIC,100000.0,40.0,2500.0,2004.0
6585,W-058-15,9213,,100000.0,40.0,2500.0,2004.0
6586,W-058-16,8543,,100000.0,40.0,2500.0,2004.0
6587,W-058-17,5885,,100000.0,40.0,2500.0,2004.0
6588,W-058-18,9054,LIC,100000.0,40.0,2500.0,2004.0
6589,W-058-18,9054,OTH,100000.0,40.0,2500.0,2004.0
6590,W-058-19,16716,,100000.0,40.0,2500.0,2004.0
6591,W-058-20,16716,,100000.0,40.0,2500.0,2004.0
6592,W-058-21,16717,,100000.0,40.0,2500.0,2004.0
6593,W-058-22,16718,,100000.0,40.0,2500.0,2004.0
6594,W-058-23,2922,,100000.0,40.0,2500.0,2004.0
6595,W-058-24,3500,CHT,100000.0,40.0,2500.0,2004.0
6596,W-058-25,16719,CHT,100000.0,40.0,2500.0,2004.0
6597,W-058-26,16720,,100000.0,40.0,2500.0,2004.0
6598,W-058-27,17237,,100000.0,40.0,2500.0,2004.0
6599,W-058-28,16722,CHT,100000.0,40.0,2500.0,2004.0
6600,W-058-29,139,,100000.0,40.0,2500.0,2004.0
6601,W-058-30,8467,,100000.0,40.0,2500.0,2004.0
6602,W-058-31,16728,,100000.0,40.0,2500.0,2004.0
6603,W-058-32,16725,,100000.0,40.0,2500.0,2004.0
6604,W-058-33,16726,,100000.0,40.0,2500.0,2004.0
6605,W-058-34,7426,,100000.0,40.0,2500.0,2004.0
6606,W-058-35,16727,,100000.0,40.0,2500.0,2004.0
6607,W-058-36,4097,,100000.0,40.0,2500.0,2004.0
6608,W-058-37,3892,,100000.0,40.0,2500.0,2004.0
6609,W-058-38,712,CHT,100000.0,40.0,2500.0,2004.0
6610,W-058-39,6066,,100000.0,40.0,2500.0,2004.0
6611,W-058-40,1,,100000.0,40.0,2500.0,2004.0
6612,W-059-01,8928,,100000.0,40.0,2500.0,2004.0
6613,W-059-02,16885,,100000.0,40.0,2500.0,2004.0
6614,W-059-03,4307,LIC,100000.0,40.0,2500.0,2004.0
6615,W-059-04,4307,LIC,100000.0,40.0,2500.0,2004.0
6616,W-059-05,16886,,100000.0,40.0,2500.0,2004.0
6617,W-059-06,11152,,100000.0,40.0,2500.0,2004.0
6618,W-059-07,3164,,100000.0,40.0,2500.0,2004.0
6619,W-059-08,16887,,100000.0,40.0,2500.0,2004.0
6620,W-059-09,16888,,100000.0,40.0,2500.0,2004.0
6621,W-059-10,16889,,100000.0,40.0,2500.0,2004.0
6622,W-059-11,16891,CHT,100000.0,40.0,2500.0,2004.0
6623,W-059-12,16892,,100000.0,40.0,2500.0,2004.0
6624,W-059-13,16893,,100000.0,40.0,2500.0,2004.0
6625,W-059-14,4590,,100000.0,40.0,2500.0,2004.0
6626,W-059-15,12503,,100000.0,40.0,2500.0,2004.0
6627,W-059-16,1497,,100000.0,40.0,2500.0,2004.0
6628,W-059-17,16894,LIC,100000.0,40.0,2500.0,2004.0
6629,W-059-18,8457,,100000.0,40.0,2500.0,2004.0
6630,W-059-19,14692,,100000.0,40.0,2500.0,2004.0
6631,W-059-20,16895,,100000.0,40.0,2500.0,2004.0
6632,W-059-21,16896,,100000.0,40.0,2500.0,2004.0
6633,W-059-22,16897,,100000.0,40.0,2500.0,2004.0
6634,W-059-23,16898,,100000.0,40.0,2500.0,2004.0
6635,W-059-24,13048,,100000.0,40.0,2500.0,2004.0
6636,W-059-25,16899,,100000.0,40.0,2500.0,2004.0
6637,W-059-26,16900,,100000.0,40.0,2500.0,2004.0
6638,W-059-27,16901,,100000.0,40.0,2500.0,2004.0
6639,W-059-28,3065,CHT,100000.0,40.0,2500.0,2004.0
6640,W-059-29,13970,CHT,100000.0,40.0,2500.0,2004.0
6641,W-059-30,17844,,100000.0,40.0,2500.0,2004.0
6642,W-059-31,16904,,100000.0,40.0,2500.0,2004.0
6643,W-059-32,16946,,100000.0,40.0,2500.0,2004.0
6644,W-059-33,16947,,100000.0,40.0,2500.0,2004.0
6645,W-059-34,16913,LIC,100000.0,40.0,2500.0,2004.0
6646,W-059-35,1978,,100000.0,40.0,2500.0,2004.0
6647,W-059-36,4133,CHT,100000.0,40.0,2500.0,2004.0
6648,W-059-37,2116,CHT,100000.0,40.0,2500.0,2004.0
6649,W-059-38,7524,,100000.0,40.0,2500.0,2004.0
6650,W-059-39,12359,,100000.0,40.0,2500.0,2004.0
6651,W-059-40,1,,100000.0,40.0,2500.0,2004.0
6652,W-061-01,13978,CER,100000.0,40.0,2500.0,2004.0
6653,W-061-02,13978,LIC,100000.0,40.0,2500.0,2004.0
6654,W-061-03,17289,,100000.0,40.0,2500.0,2004.0
6655,W-061-04,201,,100000.0,40.0,2500.0,2004.0
6656,W-061-05,5016,,100000.0,40.0,2500.0,2004.0
6657,W-061-06,17291,LIC,100000.0,40.0,2500.0,2004.0
6658,W-061-07,7065,,100000.0,40.0,2500.0,2004.0
6659,W-061-08,17293,CHT,100000.0,40.0,2500.0,2004.0
6660,W-061-09,17294,,100000.0,40.0,2500.0,2004.0
6661,W-061-10,17295,,100000.0,40.0,2500.0,2004.0
6662,W-061-11,17295,CHT,100000.0,40.0,2500.0,2004.0
6663,W-061-12,206,,100000.0,40.0,2500.0,2004.0
6664,W-061-13,1100,OTH,100000.0,40.0,2500.0,2004.0
6665,W-061-14,17297,,100000.0,40.0,2500.0,2004.0
6666,W-061-15,1330,,100000.0,40.0,2500.0,2004.0
6667,W-061-16,17298,,100000.0,40.0,2500.0,2004.0
6668,W-061-17,17299,,100000.0,40.0,2500.0,2004.0
6669,W-061-18,11970,,100000.0,40.0,2500.0,2004.0
6670,W-061-19,558,,100000.0,40.0,2500.0,2004.0
6671,W-061-20,4102,CHT,100000.0,40.0,2500.0,2004.0
6672,W-061-21,17300,OTH,100000.0,40.0,2500.0,2004.0
6673,W-061-22,13540,,100000.0,40.0,2500.0,2004.0
6674,W-061-23,12478,,100000.0,40.0,2500.0,2004.0
6675,W-061-24,14093,,100000.0,40.0,2500.0,2004.0
6676,W-061-25,17303,,100000.0,40.0,2500.0,2004.0
6677,W-061-26,12038,,100000.0,40.0,2500.0,2004.0
6678,W-061-27,17304,,100000.0,40.0,2500.0,2004.0
6679,W-061-28,17305,LIC,100000.0,40.0,2500.0,2004.0
6680,W-061-29,17306,,100000.0,40.0,2500.0,2004.0
6681,W-061-30,17307,,100000.0,40.0,2500.0,2004.0
6682,W-061-31,17308,,100000.0,40.0,2500.0,2004.0
6683,W-061-32,912,CHT,100000.0,40.0,2500.0,2004.0
6684,W-061-33,17309,,100000.0,40.0,2500.0,2004.0
6685,W-061-34,15522,,100000.0,40.0,2500.0,2004.0
6686,W-061-35,15522,,100000.0,40.0,2500.0,2004.0
6687,W-061-36,1680,,100000.0,40.0,2500.0,2004.0
6688,W-061-37,17310,LIC,100000.0,40.0,2500.0,2004.0
6689,W-061-38,4133,CHT,100000.0,40.0,2500.0,2004.0
6690,W-061-39,4133,,100000.0,40.0,2500.0,2004.0
6691,W-061-40,1,,100000.0,40.0,2500.0,2004.0
6692,W-062-01,139,,100000.0,40.0,2500.0,2004.0
6693,W-062-02,1663,CHT,100000.0,40.0,2500.0,2004.0
6694,W-062-03,901,,100000.0,40.0,2500.0,2004.0
6695,W-062-04,17475,FDR,100000.0,40.0,2500.0,2004.0
6696,W-062-05,9428,,100000.0,40.0,2500.0,2004.0
6697,W-062-06,14375,CHT,100000.0,40.0,2500.0,2004.0
6698,W-062-07,9422,,100000.0,40.0,2500.0,2004.0
6699,W-062-08,2116,CHT,100000.0,40.0,2500.0,2004.0
6700,W-062-09,8905,,100000.0,40.0,2500.0,2004.0
6701,W-062-10,13850,,100000.0,40.0,2500.0,2004.0
6702,W-062-11,7232,LIC,100000.0,40.0,2500.0,2004.0
6703,W-062-12,16891,,100000.0,40.0,2500.0,2004.0
6704,W-062-13,1601,CHT,100000.0,40.0,2500.0,2004.0
6705,W-062-14,4188,,100000.0,40.0,2500.0,2004.0
6706,W-062-15,17476,,100000.0,40.0,2500.0,2004.0
6707,W-062-16,12625,CHT,100000.0,40.0,2500.0,2004.0
6708,W-062-17,17477,,100000.0,40.0,2500.0,2004.0
6709,W-062-18,300,LIC,100000.0,40.0,2500.0,2004.0
6710,W-062-19,17478,CHT,100000.0,40.0,2500.0,2004.0
6711,W-062-20,1,,100000.0,40.0,2500.0,2004.0
6712,W-062-21,300,CHT,100000.0,40.0,2500.0,2004.0
6713,W-062-22,17714,,100000.0,40.0,2500.0,2004.0
6714,W-062-23,17481,,100000.0,40.0,2500.0,2004.0
6715,W-062-24,14484,CHT,100000.0,40.0,2500.0,2004.0
6716,W-062-25,17597,,100000.0,40.0,2500.0,2004.0
6717,W-062-26,1181,,100000.0,40.0,2500.0,2004.0
6718,W-062-27,17487,,100000.0,40.0,2500.0,2004.0
6719,W-062-28,17491,,100000.0,40.0,2500.0,2004.0
6720,W-062-29,17492,,100000.0,40.0,2500.0,2004.0
6721,W-062-30,242,CHT,100000.0,40.0,2500.0,2004.0
6722,W-062-31,3625,LIC,100000.0,40.0,2500.0,2004.0
6723,W-062-32,14191,CER,100000.0,40.0,2500.0,2004.0
6724,W-062-33,13335,,100000.0,40.0,2500.0,2004.0
6725,W-062-34,17484,,100000.0,40.0,2500.0,2004.0
6726,W-062-35,13337,,100000.0,40.0,2500.0,2004.0
6727,W-062-36,12478,,100000.0,40.0,2500.0,2004.0
6728,W-062-37,300,CHT,100000.0,40.0,2500.0,2004.0
6729,W-062-38,16621,,100000.0,40.0,2500.0,2004.0
6730,W-062-39,16884,,100000.0,40.0,2500.0,2004.0
6731,W-062-40,1,,100000.0,40.0,2500.0,2004.0
6732,W-063-01,14107,,100000.0,40.0,2500.0,2004.0
6733,W-063-02,17663,,100000.0,40.0,2500.0,2004.0
6734,W-063-03,15060,,100000.0,40.0,2500.0,2004.0
6735,W-063-04,521,CHT,100000.0,40.0,2500.0,2004.0
6736,W-063-05,13889,,100000.0,40.0,2500.0,2004.0
6737,W-063-06,17689,LIC,100000.0,40.0,2500.0,2004.0
6738,W-063-06,17689,CHT,100000.0,40.0,2500.0,2004.0
6739,W-063-07,7531,,100000.0,40.0,2500.0,2004.0
6740,W-063-08,356,CHT,100000.0,40.0,2500.0,2004.0
6741,W-063-09,1663,CHT,100000.0,40.0,2500.0,2004.0
6742,W-063-10,17692,CHT,100000.0,40.0,2500.0,2004.0
6743,W-063-11,17693,,100000.0,40.0,2500.0,2004.0
